Cmdline: /system/bin/simpleperf record --app com.example.openxcpro.debug --add-meta-info app_type=debuggable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 --add-meta-info app_type=debuggable -f 400 --duration 95
Arch: arm64
Event: cpu-cycles (type 0, config 0)
Samples: 63564
Event count: 255784272155

Overhead  Sample  Command                      Pid    Tid    Shared Object                                                                                                                     Symbol
0.07%     39      com.example.openxcpro.debug  15948  15948  [JIT app cache]                                                                                                                   java.lang.Class.isAssignableFrom
0.07%     64      DefaultDispatch              15948  15973  /apex/com.android.art/lib64/libart.so                                                                                             artQuickToInterpreterBridge
0.07%     35      RenderThread 20              15948  16067  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                             !!!0000!a04c921cdd9a9cb13edd1ede32d049!0c393b63cf!
0.07%     41      DefaultDispatch              15948  15973  /apex/com.android.art/lib64/libart.so                                                                                             void art::interpreter::ExecuteSwitchImplCpp<false>(art::interpreter::SwitchImplContext*)
0.07%     40      RenderThread                 15948  15978  /system/lib64/libhwui.so                                                                                                          android::uirenderer::DisplayListData::draw(SkCanvas*) const
0.07%     44      DefaultDispatch              15948  16001  /apex/com.android.art/lib64/libart.so                                                                                             void art::interpreter::ExecuteSwitchImplCpp<false>(art::interpreter::SwitchImplContext*)
0.07%     43      RenderThread                 15948  15978  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                             !!!0000!6642a709aefb598e3c7ff817eaf381!0c393b63cf!
0.07%     38      Jit thread pool              15948  15955  /apex/com.android.art/lib64/libart.so                                                                                             art::SsaLivenessAnalysis::Analyze()
0.07%     40      RenderThread 20              15948  16067  /vendor/lib64/egl/libGLESv2_adreno.so                                                                                             !!!0000!8fb6745aaf9ec65ae404c86b497bd2!0c393b63cf!
0.07%     58      DefaultDispatch              15948  16004  /apex/com.android.art/lib64/libart.so                                                                                             artQuickToInterpreterBridge
0.07%     36      com.example.openxcpro.debug  15948  15948  /apex/com.android.art/lib64/libart.so                                                                                             art::QuickExceptionHandler::SetCatchEnvironmentForOptimizedHandler(art::StackVisitor*)
0.07%     32      RenderThread 20              15948  16067  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+83f6ac]
0.07%     41      RenderThread 20              15948  16067  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+6f606c]
0.07%     22      RenderThread                 15948  15978  /apex/com.android.runtime/lib64/bionic/libc.so                                                                                    scudo::Allocator<scudo::AndroidNormalConfig, &(scudo_malloc_postinit)>::quarantineOrDeallocateChunk(scudo::Options const&, void*, scudo::Chunk::UnpackedHeader*, unsigned long)
0.07%     40      RenderThread 20              15948  16067  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+8d18a4]
0.07%     59      DefaultDispatch              15948  16005  /apex/com.android.art/lib64/libart.so                                                                                             artQuickToInterpreterBridge
0.07%     51      DefaultDispatch              15948  16094  /apex/com.android.art/lib64/libart.so                                                                                             void art::interpreter::ExecuteSwitchImplCpp<false>(art::interpreter::SwitchImplContext*)
0.07%     68      DefaultDispatch              15948  15972  /apex/com.android.art/lib64/libart.so                                                                                             void art::StackVisitor::WalkStack<(art::StackVisitor::CountTransitions)0>(bool)
0.07%     64      DefaultDispatch              15948  16002  [JIT app cache]                                                                                                                   art_jni_trampoline
0.07%     63      DefaultDispatch              15948  16007  [JIT app cache]                                                                                                                   art_jni_trampoline
0.06%     38      com.example.openxcpro.debug  15948  15948  [JIT app cache]                                                                                                                   kotlin.coroutines.CombinedContext.get
0.06%     35      com.example.openxcpro.debug  15948  15948  [JIT app cache]                                                                                                                   kotlin.coroutines.jvm.internal.BaseContinuationImpl.resumeWith
0.06%     33      RenderThread 20              15948  16067  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+8d1894]
0.06%     47      DefaultDispatch              15948  16092  /apex/com.android.art/lib64/libart.so                                                                                             void art::interpreter::ExecuteSwitchImplCpp<false>(art::interpreter::SwitchImplContext*)
0.06%     67      DefaultDispatch              15948  16062  [JIT app cache]                                                                                                                   art_jni_trampoline
0.06%     31      RenderThread 20              15948  16067  /data/app/~~NwAT2SQ4078dynu9RtmJjA==/com.example.openxcpro.debug-ZxHze3utdOz5ZfC_AdjxVg==/base.apk!/lib/arm64-v8a/libmaplibre.so  libmaplibre.so[+6c64bc]
